asset_id,lbw,split,fragment_start_timestamp,fragment_end_timestamp,fragment_start_timeline_index,fragment_end_timeline_index,fragment_length,reason_code,dropped_sequence_count
XLMUSD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,3417,3417,1,MISSING_NEXT_RETURN,0
XLMUSD,126,validation,2025-12-27T00:00:00,2026-02-22T00:00:00,3359,3416,58,TERMINAL_FRAGMENT_LT_63,0
XMRUSD,126,train,2025-05-14T00:00:00,2025-05-14T00:00:00,2839,2839,1,MISSING_NEXT_RETURN,0
XMRUSD,126,train,2025-05-08T00:00:00,2025-05-13T00:00:00,2833,2838,6,TERMINAL_FRAGMENT_LT_63,0
XMRUSD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,3120,3120,1,MISSING_NEXT_RETURN,0
XMRUSD,126,validation,2026-01-26T00:00:00,2026-02-22T00:00:00,3092,3119,28,TERMINAL_FRAGMENT_LT_63,0
XTZUSD,126,train,2025-07-15T00:00:00,2025-07-15T00:00:00,2261,2261,1,MISSING_NEXT_RETURN,0
XTZUSD,126,train,2025-05-18T00:00:00,2025-07-14T00:00:00,2203,2260,58,TERMINAL_FRAGMENT_LT_63,0
XTZUSD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,2478,2478,1,MISSING_NEXT_RETURN,0
XTZUSD,126,validation,2026-01-27T00:00:00,2026-02-22T00:00:00,2451,2477,27,TERMINAL_FRAGMENT_LT_63,0
AAPL,126,train,2024-02-20T00:00:00,2024-02-20T00:00:00,4827,4827,1,MISSING_NEXT_RETURN,0
AAPL,126,train,2023-12-19T00:00:00,2024-02-16T00:00:00,4786,4826,41,TERMINAL_FRAGMENT_LT_63,0
AAPL,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,5329,5329,1,MISSING_NEXT_RETURN,0
AAPL,126,validation,2025-11-21T00:00:00,2026-02-19T00:00:00,5269,5328,60,TERMINAL_FRAGMENT_LT_63,0
AMZN,126,train,2025-07-30T00:00:00,2025-07-30T00:00:00,1572,1572,1,MISSING_NEXT_RETURN,0
AMZN,126,train,2025-04-30T00:00:00,2025-07-29T00:00:00,1510,1571,62,TERMINAL_FRAGMENT_LT_63,0
AMZN,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1713,1713,1,MISSING_NEXT_RETURN,0
AMZN,126,validation,2026-01-30T00:00:00,2026-02-19T00:00:00,1699,1712,14,TERMINAL_FRAGMENT_LT_63,0
BABA,126,train,2025-07-30T00:00:00,2025-07-30T00:00:00,1572,1572,1,MISSING_NEXT_RETURN,0
BABA,126,train,2025-04-30T00:00:00,2025-07-29T00:00:00,1510,1571,62,TERMINAL_FRAGMENT_LT_63,0
BABA,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1713,1713,1,MISSING_NEXT_RETURN,0
BABA,126,validation,2026-01-30T00:00:00,2026-02-19T00:00:00,1699,1712,14,TERMINAL_FRAGMENT_LT_63,0
BAC,126,train,2025-07-30T00:00:00,2025-07-30T00:00:00,1572,1572,1,MISSING_NEXT_RETURN,0
BAC,126,train,2025-04-30T00:00:00,2025-07-29T00:00:00,1510,1571,62,TERMINAL_FRAGMENT_LT_63,0
BAC,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1713,1713,1,MISSING_NEXT_RETURN,0
BAC,126,validation,2026-01-30T00:00:00,2026-02-19T00:00:00,1699,1712,14,TERMINAL_FRAGMENT_LT_63,0
GOOG,126,train,2025-07-30T00:00:00,2025-07-30T00:00:00,1572,1572,1,MISSING_NEXT_RETURN,0
GOOG,126,train,2025-04-30T00:00:00,2025-07-29T00:00:00,1510,1571,62,TERMINAL_FRAGMENT_LT_63,0
GOOG,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1713,1713,1,MISSING_NEXT_RETURN,0
GOOG,126,validation,2026-01-30T00:00:00,2026-02-19T00:00:00,1699,1712,14,TERMINAL_FRAGMENT_LT_63,0
META,126,train,2025-07-30T00:00:00,2025-07-30T00:00:00,1572,1572,1,MISSING_NEXT_RETURN,0
META,126,train,2025-04-30T00:00:00,2025-07-29T00:00:00,1510,1571,62,TERMINAL_FRAGMENT_LT_63,0
META,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1713,1713,1,MISSING_NEXT_RETURN,0
META,126,validation,2026-01-30T00:00:00,2026-02-19T00:00:00,1699,1712,14,TERMINAL_FRAGMENT_LT_63,0
MSFT,126,train,2024-02-21T00:00:00,2024-02-21T00:00:00,4821,4821,1,MISSING_NEXT_RETURN,0
MSFT,126,train,2023-12-29T00:00:00,2024-02-20T00:00:00,4786,4820,35,TERMINAL_FRAGMENT_LT_63,0
MSFT,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,5322,5322,1,MISSING_NEXT_RETURN,0
MSFT,126,validation,2025-11-24T00:00:00,2026-02-19T00:00:00,5263,5321,59,TERMINAL_FRAGMENT_LT_63,0
NFLX,126,train,2025-07-30T00:00:00,2025-07-30T00:00:00,1572,1572,1,MISSING_NEXT_RETURN,0
NFLX,126,train,2025-04-30T00:00:00,2025-07-29T00:00:00,1510,1571,62,TERMINAL_FRAGMENT_LT_63,0
NFLX,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1713,1713,1,MISSING_NEXT_RETURN,0
NFLX,126,validation,2026-01-30T00:00:00,2026-02-19T00:00:00,1699,1712,14,TERMINAL_FRAGMENT_LT_63,0
NVDA,126,train,2025-09-25T00:00:00,2025-09-25T00:00:00,1221,1221,1,MISSING_NEXT_RETURN,0
NVDA,126,train,2025-08-19T00:00:00,2025-09-24T00:00:00,1195,1220,26,TERMINAL_FRAGMENT_LT_63,0
NVDA,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1322,1322,1,MISSING_NEXT_RETURN,0
NVDA,126,validation,2025-12-26T00:00:00,2026-02-19T00:00:00,1285,1321,37,TERMINAL_FRAGMENT_LT_63,0
PFE,126,train,2025-07-30T00:00:00,2025-07-30T00:00:00,1572,1572,1,MISSING_NEXT_RETURN,0
PFE,126,train,2025-04-30T00:00:00,2025-07-29T00:00:00,1510,1571,62,TERMINAL_FRAGMENT_LT_63,0
PFE,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1713,1713,1,MISSING_NEXT_RETURN,0
PFE,126,validation,2026-01-30T00:00:00,2026-02-19T00:00:00,1699,1712,14,TERMINAL_FRAGMENT_LT_63,0
RACE,126,train,2025-07-30T00:00:00,2025-07-30T00:00:00,1572,1572,1,MISSING_NEXT_RETURN,0
RACE,126,train,2025-04-30T00:00:00,2025-07-29T00:00:00,1510,1571,62,TERMINAL_FRAGMENT_LT_63,0
RACE,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1713,1713,1,MISSING_NEXT_RETURN,0
RACE,126,validation,2026-01-30T00:00:00,2026-02-19T00:00:00,1699,1712,14,TERMINAL_FRAGMENT_LT_63,0
T,126,train,2025-07-30T00:00:00,2025-07-30T00:00:00,1572,1572,1,MISSING_NEXT_RETURN,0
T,126,train,2025-04-30T00:00:00,2025-07-29T00:00:00,1510,1571,62,TERMINAL_FRAGMENT_LT_63,0
T,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1713,1713,1,MISSING_NEXT_RETURN,0
T,126,validation,2026-01-30T00:00:00,2026-02-19T00:00:00,1699,1712,14,TERMINAL_FRAGMENT_LT_63,0
TSLA,126,train,2025-07-30T00:00:00,2025-07-30T00:00:00,1573,1573,1,MISSING_NEXT_RETURN,0
TSLA,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1714,1714,1,MISSING_NEXT_RETURN,0
TSLA,126,validation,2026-01-30T00:00:00,2026-02-19T00:00:00,1700,1713,14,TERMINAL_FRAGMENT_LT_63,0
V,126,train,2025-07-30T00:00:00,2025-07-30T00:00:00,1572,1572,1,MISSING_NEXT_RETURN,0
V,126,train,2025-04-30T00:00:00,2025-07-29T00:00:00,1510,1571,62,TERMINAL_FRAGMENT_LT_63,0
V,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1713,1713,1,MISSING_NEXT_RETURN,0
V,126,validation,2026-01-30T00:00:00,2026-02-19T00:00:00,1699,1712,14,TERMINAL_FRAGMENT_LT_63,0
WMT,126,train,2025-09-24T00:00:00,2025-09-24T00:00:00,1221,1221,1,MISSING_NEXT_RETURN,0
WMT,126,train,2025-08-18T00:00:00,2025-09-23T00:00:00,1195,1220,26,TERMINAL_FRAGMENT_LT_63,0
WMT,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1323,1323,1,MISSING_NEXT_RETURN,0
WMT,126,validation,2025-12-24T00:00:00,2026-02-19T00:00:00,1285,1322,38,TERMINAL_FRAGMENT_LT_63,0
ZM,126,train,2025-09-24T00:00:00,2025-09-24T00:00:00,1221,1221,1,MISSING_NEXT_RETURN,0
ZM,126,train,2025-08-18T00:00:00,2025-09-23T00:00:00,1195,1220,26,TERMINAL_FRAGMENT_LT_63,0
ZM,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1323,1323,1,MISSING_NEXT_RETURN,0
ZM,126,validation,2025-12-24T00:00:00,2026-02-19T00:00:00,1285,1322,38,TERMINAL_FRAGMENT_LT_63,0
AIRF,126,train,2025-07-29T00:00:00,2025-07-29T00:00:00,1597,1597,1,MISSING_NEXT_RETURN,0
AIRF,126,train,2025-06-25T00:00:00,2025-07-28T00:00:00,1573,1596,24,TERMINAL_FRAGMENT_LT_63,0
AIRF,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1740,1740,1,MISSING_NEXT_RETURN,0
AIRF,126,validation,2026-01-29T00:00:00,2026-02-19T00:00:00,1724,1739,16,TERMINAL_FRAGMENT_LT_63,0
ALVG,126,train,2025-07-30T00:00:00,2025-07-30T00:00:00,1588,1588,1,MISSING_NEXT_RETURN,0
ALVG,126,train,2025-07-09T00:00:00,2025-07-29T00:00:00,1573,1587,15,TERMINAL_FRAGMENT_LT_63,0
ALVG,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1730,1730,1,MISSING_NEXT_RETURN,0
ALVG,126,validation,2026-01-30T00:00:00,2026-02-19T00:00:00,1715,1729,15,TERMINAL_FRAGMENT_LT_63,0
BAYGn,126,train,2025-07-30T00:00:00,2025-07-30T00:00:00,1589,1589,1,MISSING_NEXT_RETURN,0
BAYGn,126,train,2025-07-08T00:00:00,2025-07-29T00:00:00,1573,1588,16,TERMINAL_FRAGMENT_LT_63,0
BAYGn,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1731,1731,1,MISSING_NEXT_RETURN,0
BAYGn,126,validation,2026-01-30T00:00:00,2026-02-19T00:00:00,1716,1730,15,TERMINAL_FRAGMENT_LT_63,0
DBKGn,126,train,2025-07-30T00:00:00,2025-07-30T00:00:00,1588,1588,1,MISSING_NEXT_RETURN,0
DBKGn,126,train,2025-07-09T00:00:00,2025-07-29T00:00:00,1573,1587,15,TERMINAL_FRAGMENT_LT_63,0
DBKGn,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1730,1730,1,MISSING_NEXT_RETURN,0
DBKGn,126,validation,2026-01-30T00:00:00,2026-02-19T00:00:00,1715,1729,15,TERMINAL_FRAGMENT_LT_63,0
IBE,126,train,2025-07-29T00:00:00,2025-07-29T00:00:00,1595,1595,1,MISSING_NEXT_RETURN,0
IBE,126,train,2025-06-27T00:00:00,2025-07-28T00:00:00,1573,1594,22,TERMINAL_FRAGMENT_LT_63,0
IBE,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1738,1738,1,MISSING_NEXT_RETURN,0
IBE,126,validation,2026-01-29T00:00:00,2026-02-19T00:00:00,1722,1737,16,TERMINAL_FRAGMENT_LT_63,0
LVMH,126,train,2025-07-29T00:00:00,2025-07-29T00:00:00,1596,1596,1,MISSING_NEXT_RETURN,0
LVMH,126,train,2025-06-26T00:00:00,2025-07-28T00:00:00,1573,1595,23,TERMINAL_FRAGMENT_LT_63,0
LVMH,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1739,1739,1,MISSING_NEXT_RETURN,0
LVMH,126,validation,2026-01-29T00:00:00,2026-02-19T00:00:00,1723,1738,16,TERMINAL_FRAGMENT_LT_63,0
VOWG_p,126,train,2025-07-30T00:00:00,2025-07-30T00:00:00,1588,1588,1,MISSING_NEXT_RETURN,0
VOWG_p,126,train,2025-07-09T00:00:00,2025-07-29T00:00:00,1573,1587,15,TERMINAL_FRAGMENT_LT_63,0
VOWG_p,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,1730,1730,1,MISSING_NEXT_RETURN,0
VOWG_p,126,validation,2026-01-30T00:00:00,2026-02-19T00:00:00,1715,1729,15,TERMINAL_FRAGMENT_LT_63,0
EURCZK,126,train,2025-02-28T00:00:00,2025-02-28T00:00:00,2589,2589,1,MISSING_NEXT_RETURN,0
EURCZK,126,train,2025-02-18T00:00:00,2025-02-27T00:00:00,2581,2588,8,TERMINAL_FRAGMENT_LT_63,0
EURCZK,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,2843,2843,1,MISSING_NEXT_RETURN,0
EURCZK,126,validation,2026-02-20T00:00:00,2026-02-20T00:00:00,2842,2842,1,TERMINAL_FRAGMENT_LT_63,0
EURHUF,126,train,2025-02-24T00:00:00,2025-02-24T00:00:00,2631,2631,1,MISSING_NEXT_RETURN,0
EURHUF,126,train,2024-12-12T00:00:00,2025-02-21T00:00:00,2581,2630,50,TERMINAL_FRAGMENT_LT_63,0
EURHUF,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,2889,2889,1,MISSING_NEXT_RETURN,0
EURHUF,126,validation,2026-02-16T00:00:00,2026-02-20T00:00:00,2884,2888,5,TERMINAL_FRAGMENT_LT_63,0
EURNOK,126,train,2024-12-12T00:00:00,2024-12-12T00:00:00,3080,3080,1,MISSING_NEXT_RETURN,0
EURNOK,126,train,2024-09-23T00:00:00,2024-12-11T00:00:00,3022,3079,58,TERMINAL_FRAGMENT_LT_63,0
EURNOK,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,3388,3388,1,MISSING_NEXT_RETURN,0
EURNOK,126,validation,2025-12-04T00:00:00,2026-02-20T00:00:00,3333,3387,55,TERMINAL_FRAGMENT_LT_63,0
EURPLN,126,train,2025-02-24T00:00:00,2025-02-24T00:00:00,2629,2629,1,MISSING_NEXT_RETURN,0
EURPLN,126,train,2024-12-16T00:00:00,2025-02-21T00:00:00,2581,2628,48,TERMINAL_FRAGMENT_LT_63,0
EURPLN,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,2887,2887,1,MISSING_NEXT_RETURN,0
EURPLN,126,validation,2026-02-16T00:00:00,2026-02-20T00:00:00,2882,2886,5,TERMINAL_FRAGMENT_LT_63,0
USDCNH,126,train,2026-01-19T00:00:00,2026-01-19T00:00:00,532,532,1,MISSING_NEXT_RETURN,0
USDCNH,126,train,2025-12-04T00:00:00,2026-01-16T00:00:00,502,531,30,TERMINAL_FRAGMENT_LT_63,0
USDCNH,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,557,557,1,MISSING_NEXT_RETURN,0
USDCNH,126,validation,2026-01-20T00:00:00,2026-02-20T00:00:00,533,556,24,TERMINAL_FRAGMENT_LT_63,0
USDCNH,126,validation,2026-01-20T00:00:00,2026-02-23T00:00:00,533,557,25,NO_FULL_VALIDATION_SEQUENCE,3
USDCZK,126,train,2025-02-21T00:00:00,2025-02-21T00:00:00,2639,2639,1,MISSING_NEXT_RETURN,0
USDCZK,126,train,2024-11-29T00:00:00,2025-02-20T00:00:00,2581,2638,58,TERMINAL_FRAGMENT_LT_63,0
USDCZK,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,2898,2898,1,MISSING_NEXT_RETURN,0
USDCZK,126,validation,2026-02-13T00:00:00,2026-02-20T00:00:00,2892,2897,6,TERMINAL_FRAGMENT_LT_63,0
USDHKD,126,train,2024-06-14T00:00:00,2024-06-14T00:00:00,4242,4242,1,MISSING_NEXT_RETURN,0
USDHKD,126,train,2024-05-14T00:00:00,2024-06-13T00:00:00,4219,4241,23,TERMINAL_FRAGMENT_LT_63,0
USDHKD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,4679,4679,1,MISSING_NEXT_RETURN,0
USDHKD,126,validation,2025-12-01T00:00:00,2026-02-20T00:00:00,4621,4678,58,TERMINAL_FRAGMENT_LT_63,0
USDHUF,126,train,2025-02-24T00:00:00,2025-02-24T00:00:00,2631,2631,1,MISSING_NEXT_RETURN,0
USDHUF,126,train,2024-12-12T00:00:00,2025-02-21T00:00:00,2581,2630,50,TERMINAL_FRAGMENT_LT_63,0
USDHUF,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,2889,2889,1,MISSING_NEXT_RETURN,0
USDHUF,126,validation,2026-02-16T00:00:00,2026-02-20T00:00:00,2884,2888,5,TERMINAL_FRAGMENT_LT_63,0
USDILS,126,train,2025-11-04T00:00:00,2025-11-04T00:00:00,996,996,1,MISSING_NEXT_RETURN,0
USDILS,126,train,2025-08-21T00:00:00,2025-11-03T00:00:00,943,995,53,TERMINAL_FRAGMENT_LT_63,0
USDILS,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,1073,1073,1,MISSING_NEXT_RETURN,0
USDILS,126,validation,2026-02-04T00:00:00,2026-02-20T00:00:00,1060,1072,13,TERMINAL_FRAGMENT_LT_63,0
USDMXN,126,train,2024-06-12T00:00:00,2024-06-12T00:00:00,4258,4258,1,MISSING_NEXT_RETURN,0
USDMXN,126,train,2024-04-18T00:00:00,2024-06-11T00:00:00,4219,4257,39,TERMINAL_FRAGMENT_LT_63,0
USDMXN,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,4697,4697,1,MISSING_NEXT_RETURN,0
USDMXN,126,validation,2025-11-27T00:00:00,2026-02-20T00:00:00,4637,4696,60,TERMINAL_FRAGMENT_LT_63,0
USDNOK,126,train,2024-04-04T00:00:00,2024-04-04T00:00:00,4699,4699,1,MISSING_NEXT_RETURN,0
USDNOK,126,train,2024-02-09T00:00:00,2024-04-03T00:00:00,4660,4698,39,TERMINAL_FRAGMENT_LT_63,0
USDNOK,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,5187,5187,1,MISSING_NEXT_RETURN,0
USDNOK,126,validation,2025-12-17T00:00:00,2026-02-20T00:00:00,5141,5186,46,TERMINAL_FRAGMENT_LT_63,0
USDPLN,126,train,2024-12-11T00:00:00,2024-12-11T00:00:00,3091,3091,1,MISSING_NEXT_RETURN,0
USDPLN,126,train,2024-12-03T00:00:00,2024-12-10T00:00:00,3085,3090,6,TERMINAL_FRAGMENT_LT_63,0
USDPLN,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,3400,3400,1,MISSING_NEXT_RETURN,0
USDPLN,126,validation,2025-12-03T00:00:00,2026-02-20T00:00:00,3344,3399,56,TERMINAL_FRAGMENT_LT_63,0
USDSEK,126,train,2023-08-30T00:00:00,2023-08-30T00:00:00,6085,6085,1,MISSING_NEXT_RETURN,0
USDSEK,126,train,2023-07-06T00:00:00,2023-08-29T00:00:00,6046,6084,39,TERMINAL_FRAGMENT_LT_63,0
USDSEK,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6727,6727,1,MISSING_NEXT_RETURN,0
USDSEK,126,validation,2026-02-06T00:00:00,2026-02-20T00:00:00,6716,6726,11,TERMINAL_FRAGMENT_LT_63,0
USDSGD,126,train,2026-01-19T00:00:00,2026-01-19T00:00:00,530,530,1,MISSING_NEXT_RETURN,0
USDSGD,126,train,2025-12-08T00:00:00,2026-01-16T00:00:00,502,529,28,TERMINAL_FRAGMENT_LT_63,0
USDSGD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,555,555,1,MISSING_NEXT_RETURN,0
USDSGD,126,validation,2026-01-20T00:00:00,2026-02-20T00:00:00,531,554,24,TERMINAL_FRAGMENT_LT_63,0
USDSGD,126,validation,2026-01-20T00:00:00,2026-02-23T00:00:00,531,555,25,NO_FULL_VALIDATION_SEQUENCE,3
USDZAR,126,train,2024-04-19T00:00:00,2024-04-19T00:00:00,4604,4604,1,MISSING_NEXT_RETURN,0
USDZAR,126,train,2024-04-10T00:00:00,2024-04-18T00:00:00,4597,4603,7,TERMINAL_FRAGMENT_LT_63,0
USDZAR,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,5081,5081,1,MISSING_NEXT_RETURN,0
USDZAR,126,validation,2026-01-05T00:00:00,2026-02-20T00:00:00,5046,5080,35,TERMINAL_FRAGMENT_LT_63,0
AUDCAD,126,train,2023-09-01T00:00:00,2023-09-01T00:00:00,6067,6067,1,MISSING_NEXT_RETURN,0
AUDCAD,126,train,2023-08-03T00:00:00,2023-08-31T00:00:00,6046,6066,21,TERMINAL_FRAGMENT_LT_63,0
AUDCAD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6707,6707,1,MISSING_NEXT_RETURN,0
AUDCAD,126,validation,2026-02-10T00:00:00,2026-02-20T00:00:00,6698,6706,9,TERMINAL_FRAGMENT_LT_63,0
AUDCHF,126,train,2023-09-12T00:00:00,2023-09-12T00:00:00,6005,6005,1,MISSING_NEXT_RETURN,0
AUDCHF,126,train,2023-08-11T00:00:00,2023-09-11T00:00:00,5983,6004,22,TERMINAL_FRAGMENT_LT_63,0
AUDCHF,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6638,6638,1,MISSING_NEXT_RETURN,0
AUDCHF,126,validation,2026-02-19T00:00:00,2026-02-20T00:00:00,6636,6637,2,TERMINAL_FRAGMENT_LT_63,0
AUDJPY,126,train,2023-09-07T00:00:00,2023-09-07T00:00:00,6035,6035,1,MISSING_NEXT_RETURN,0
AUDJPY,126,train,2023-06-27T00:00:00,2023-09-06T00:00:00,5983,6034,52,TERMINAL_FRAGMENT_LT_63,0
AUDJPY,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6671,6671,1,MISSING_NEXT_RETURN,0
AUDJPY,126,validation,2026-02-16T00:00:00,2026-02-20T00:00:00,6666,6670,5,TERMINAL_FRAGMENT_LT_63,0
AUDNZD,126,train,2023-09-14T00:00:00,2023-09-14T00:00:00,5986,5986,1,MISSING_NEXT_RETURN,0
AUDNZD,126,train,2023-09-11T00:00:00,2023-09-13T00:00:00,5983,5985,3,TERMINAL_FRAGMENT_LT_63,0
AUDNZD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6617,6617,1,MISSING_NEXT_RETURN,0
AUDUSD,126,train,2023-08-30T00:00:00,2023-08-30T00:00:00,6087,6087,1,MISSING_NEXT_RETURN,0
AUDUSD,126,train,2023-07-04T00:00:00,2023-08-29T00:00:00,6046,6086,41,TERMINAL_FRAGMENT_LT_63,0
AUDUSD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6729,6729,1,MISSING_NEXT_RETURN,0
AUDUSD,126,validation,2026-02-06T00:00:00,2026-02-20T00:00:00,6718,6728,11,TERMINAL_FRAGMENT_LT_63,0
CADCHF,126,train,2023-09-22T00:00:00,2023-09-22T00:00:00,5934,5934,1,MISSING_NEXT_RETURN,0
CADCHF,126,train,2023-09-04T00:00:00,2023-09-21T00:00:00,5920,5933,14,TERMINAL_FRAGMENT_LT_63,0
CADCHF,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6559,6559,1,MISSING_NEXT_RETURN,0
CADCHF,126,validation,2025-12-02T00:00:00,2026-02-20T00:00:00,6502,6558,57,TERMINAL_FRAGMENT_LT_63,0
CADJPY,126,train,2024-05-10T00:00:00,2024-05-10T00:00:00,4463,4463,1,MISSING_NEXT_RETURN,0
CADJPY,126,train,2024-02-23T00:00:00,2024-05-09T00:00:00,4408,4462,55,TERMINAL_FRAGMENT_LT_63,0
CADJPY,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,4925,4925,1,MISSING_NEXT_RETURN,0
CADJPY,126,validation,2026-01-26T00:00:00,2026-02-20T00:00:00,4905,4924,20,TERMINAL_FRAGMENT_LT_63,0
CHFJPY,126,train,2023-09-06T00:00:00,2023-09-06T00:00:00,6036,6036,1,MISSING_NEXT_RETURN,0
CHFJPY,126,train,2023-06-23T00:00:00,2023-09-05T00:00:00,5983,6035,53,TERMINAL_FRAGMENT_LT_63,0
CHFJPY,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6673,6673,1,MISSING_NEXT_RETURN,0
CHFJPY,126,validation,2026-02-13T00:00:00,2026-02-20T00:00:00,6667,6672,6,TERMINAL_FRAGMENT_LT_63,0
EURAUD,126,train,2024-02-05T00:00:00,2024-02-05T00:00:00,5090,5090,1,MISSING_NEXT_RETURN,0
EURAUD,126,train,2023-11-21T00:00:00,2024-02-02T00:00:00,5038,5089,52,TERMINAL_FRAGMENT_LT_63,0
EURAUD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,5621,5621,1,MISSING_NEXT_RETURN,0
EURAUD,126,validation,2026-01-16T00:00:00,2026-02-20T00:00:00,5595,5620,26,TERMINAL_FRAGMENT_LT_63,0
EURCAD,126,train,2023-09-20T00:00:00,2023-09-20T00:00:00,5948,5948,1,MISSING_NEXT_RETURN,0
EURCAD,126,train,2023-08-11T00:00:00,2023-09-19T00:00:00,5920,5947,28,TERMINAL_FRAGMENT_LT_63,0
EURCAD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6575,6575,1,MISSING_NEXT_RETURN,0
EURCAD,126,validation,2025-11-28T00:00:00,2026-02-20T00:00:00,6516,6574,59,TERMINAL_FRAGMENT_LT_63,0
EURCHF,126,train,2023-08-31T00:00:00,2023-08-31T00:00:00,6078,6078,1,MISSING_NEXT_RETURN,0
EURCHF,126,train,2023-07-18T00:00:00,2023-08-30T00:00:00,6046,6077,32,TERMINAL_FRAGMENT_LT_63,0
EURCHF,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6719,6719,1,MISSING_NEXT_RETURN,0
EURCHF,126,validation,2026-02-09T00:00:00,2026-02-20T00:00:00,6709,6718,10,TERMINAL_FRAGMENT_LT_63,0
EURGBP,126,train,2023-08-30T00:00:00,2023-08-30T00:00:00,6083,6083,1,MISSING_NEXT_RETURN,0
EURGBP,126,train,2023-07-10T00:00:00,2023-08-29T00:00:00,6046,6082,37,TERMINAL_FRAGMENT_LT_63,0
EURGBP,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6725,6725,1,MISSING_NEXT_RETURN,0
EURGBP,126,validation,2026-02-06T00:00:00,2026-02-20T00:00:00,6714,6724,11,TERMINAL_FRAGMENT_LT_63,0
EURJPY,126,train,2023-09-15T00:00:00,2023-09-15T00:00:00,5973,5973,1,MISSING_NEXT_RETURN,0
EURJPY,126,train,2023-07-04T00:00:00,2023-09-14T00:00:00,5920,5972,53,TERMINAL_FRAGMENT_LT_63,0
EURJPY,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6603,6603,1,MISSING_NEXT_RETURN,0
EURJPY,126,validation,2025-11-25T00:00:00,2026-02-20T00:00:00,6541,6602,62,TERMINAL_FRAGMENT_LT_63,0
EURNZD,126,train,2023-09-22T00:00:00,2023-09-22T00:00:00,5931,5931,1,MISSING_NEXT_RETURN,0
EURNZD,126,train,2023-09-07T00:00:00,2023-09-21T00:00:00,5920,5930,11,TERMINAL_FRAGMENT_LT_63,0
EURNZD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6556,6556,1,MISSING_NEXT_RETURN,0
EURNZD,126,validation,2025-12-02T00:00:00,2026-02-20T00:00:00,6499,6555,57,TERMINAL_FRAGMENT_LT_63,0
EURUSD,126,train,2023-08-30T00:00:00,2023-08-30T00:00:00,6088,6088,1,MISSING_NEXT_RETURN,0
