asset_id,lbw,timestamp,status,fallback_source_timestamp,nu,gamma,nlml_baseline,retry_used,fallback_used,failure_stage,failure_message,cpd_csv_path
XAGAUD,10,2017-05-16T00:00:00,fallback_previous,2017-05-15T00:00:00,0.99676355432040542,1.4685751456019095e-07,11.365976984073352,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/XAGAUD_cpd.csv
XAGEUR,21,2020-03-16T00:00:00,fallback_previous,2020-03-13T00:00:00,0.94197222956637028,0.31618125528998958,27.818188264295294,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/XAGEUR_cpd.csv
XAGUSD,10,2017-06-16T00:00:00,fallback_previous,2017-06-15T00:00:00,0.71998055920193083,0.3998864524674513,15.025745300855865,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/XAGUSD_cpd.csv
XAGUSD,10,2018-01-09T00:00:00,fallback_previous,2018-01-08T00:00:00,0.61829286435251196,0.3024184882493991,13.754672447908762,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/XAGUSD_cpd.csv
XAGUSD,10,2019-07-17T00:00:00,fallback_previous,2019-07-16T00:00:00,0.78229392105148388,0.38810452525727751,14.545946824750159,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/XAGUSD_cpd.csv
XAGUSD,10,2020-03-16T00:00:00,fallback_previous,2020-03-13T00:00:00,0.77015622434985631,0.18909863845861294,11.171914545046542,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/XAGUSD_cpd.csv
XAUEUR,10,2018-05-15T00:00:00,fallback_previous,2018-05-14T00:00:00,0.64185850609893791,0.76154040676779222,13.574505008743566,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/XAUEUR_cpd.csv
XAUUSD,63,2013-04-15T00:00:00,fallback_previous,2013-04-12T00:00:00,0.99999972507339574,0.99999996518683809,83.208446984862704,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_63/XAUUSD_cpd.csv
XPDUSD,10,2018-09-12T00:00:00,fallback_previous,2018-09-11T00:00:00,0.97370909550501017,0.19526525394720487,15.162066889563905,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/XPDUSD_cpd.csv
XPTUSD,10,2021-11-23T00:00:00,fallback_previous,2021-11-22T00:00:00,0.81266761291958112,0.50012321207069532,13.977371255546714,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/XPTUSD_cpd.csv
XPTUSD,10,2023-09-19T00:00:00,fallback_previous,2023-09-18T00:00:00,0.65594395315000764,0.27985121761128634,14.143516475017961,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/XPTUSD_cpd.csv
XPTUSD,10,2025-03-25T00:00:00,fallback_previous,2025-03-24T00:00:00,0.79561356695510144,0.30568931110437758,14.17982709680056,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/XPTUSD_cpd.csv
