asset_id,lbw,state,missing_reason,cpd_csv_path,row_count,canonical_row_count,first_timestamp,last_timestamp,success_count,retry_success_count,fallback_previous_count,baseline_failure_count,changepoint_failure_count,invalid_window_count,output_row_count,retry_used_count,fallback_used_count
ETHUSD,10,present,,artifacts/features/cpd/lbw_10/ETHUSD_cpd.csv,3270,3270,2016-05-02T00:00:00,2026-02-23T00:00:00,3247,10,2,0,0,11,3259,12,2
ETHUSD,21,present,,artifacts/features/cpd/lbw_21/ETHUSD_cpd.csv,3270,3270,2016-05-02T00:00:00,2026-02-23T00:00:00,3244,4,0,0,0,22,3248,4,0
ETHUSD,63,present,,artifacts/features/cpd/lbw_63/ETHUSD_cpd.csv,3270,3270,2016-05-02T00:00:00,2026-02-23T00:00:00,3204,2,0,0,0,64,3206,2,0
ETHUSD,126,present,,artifacts/features/cpd/lbw_126/ETHUSD_cpd.csv,3270,3270,2016-05-02T00:00:00,2026-02-23T00:00:00,3143,0,0,0,0,127,3143,0,0
ETHUSD,252,present,,artifacts/features/cpd/lbw_252/ETHUSD_cpd.csv,3270,3270,2016-05-02T00:00:00,2026-02-23T00:00:00,3017,0,0,0,0,253,3017,0,0
LTCUSD,10,present,,artifacts/features/cpd/lbw_10/LTCUSD_cpd.csv,5088,5088,2011-10-25T00:00:00,2026-02-23T00:00:00,4948,7,2,0,0,131,4957,9,2
LTCUSD,21,present,,artifacts/features/cpd/lbw_21/LTCUSD_cpd.csv,5088,5088,2011-10-25T00:00:00,2026-02-23T00:00:00,5011,5,1,0,0,71,5017,6,1
LTCUSD,63,present,,artifacts/features/cpd/lbw_63/LTCUSD_cpd.csv,5088,5088,2011-10-25T00:00:00,2026-02-23T00:00:00,5021,3,0,0,0,64,5024,3,0
LTCUSD,126,present,,artifacts/features/cpd/lbw_126/LTCUSD_cpd.csv,5088,5088,2011-10-25T00:00:00,2026-02-23T00:00:00,4952,5,4,0,0,127,4961,9,4
LTCUSD,252,present,,artifacts/features/cpd/lbw_252/LTCUSD_cpd.csv,5088,5088,2011-10-25T00:00:00,2026-02-23T00:00:00,4835,0,0,0,0,253,4835,0,0
XRPUSD,10,present,,artifacts/features/cpd/lbw_10/XRPUSD_cpd.csv,3385,3385,2016-05-16T00:00:00,2026-02-23T00:00:00,3143,7,0,0,0,235,3150,7,0
XRPUSD,21,present,,artifacts/features/cpd/lbw_21/XRPUSD_cpd.csv,3385,3385,2016-05-16T00:00:00,2026-02-23T00:00:00,3147,4,1,0,0,233,3152,5,1
XRPUSD,63,present,,artifacts/features/cpd/lbw_63/XRPUSD_cpd.csv,3385,3385,2016-05-16T00:00:00,2026-02-23T00:00:00,3148,3,1,0,0,233,3152,4,1
XRPUSD,126,present,,artifacts/features/cpd/lbw_126/XRPUSD_cpd.csv,3385,3385,2016-05-16T00:00:00,2026-02-23T00:00:00,3148,4,0,0,0,233,3152,4,0
XRPUSD,252,present,,artifacts/features/cpd/lbw_252/XRPUSD_cpd.csv,3385,3385,2016-05-16T00:00:00,2026-02-23T00:00:00,3127,5,0,0,0,253,3132,5,0
AAVUSD,10,present,,artifacts/features/cpd/lbw_10/AAVUSD_cpd.csv,1873,1873,2021-01-02T00:00:00,2026-02-23T00:00:00,1853,9,0,0,0,11,1862,9,0
AAVUSD,21,present,,artifacts/features/cpd/lbw_21/AAVUSD_cpd.csv,1873,1873,2021-01-02T00:00:00,2026-02-23T00:00:00,1849,2,0,0,0,22,1851,2,0
AAVUSD,63,present,,artifacts/features/cpd/lbw_63/AAVUSD_cpd.csv,1873,1873,2021-01-02T00:00:00,2026-02-23T00:00:00,1807,2,0,0,0,64,1809,2,0
AAVUSD,126,present,,artifacts/features/cpd/lbw_126/AAVUSD_cpd.csv,1873,1873,2021-01-02T00:00:00,2026-02-23T00:00:00,1746,0,0,0,0,127,1746,0,0
AAVUSD,252,present,,artifacts/features/cpd/lbw_252/AAVUSD_cpd.csv,1873,1873,2021-01-02T00:00:00,2026-02-23T00:00:00,1619,1,0,0,0,253,1620,1,0
ALGUSD,10,present,,artifacts/features/cpd/lbw_10/ALGUSD_cpd.csv,2312,2312,2019-09-19T00:00:00,2026-02-23T00:00:00,2286,3,1,0,0,22,2290,4,1
ALGUSD,21,present,,artifacts/features/cpd/lbw_21/ALGUSD_cpd.csv,2312,2312,2019-09-19T00:00:00,2026-02-23T00:00:00,2267,1,0,0,0,44,2268,1,0
ALGUSD,63,present,,artifacts/features/cpd/lbw_63/ALGUSD_cpd.csv,2312,2312,2019-09-19T00:00:00,2026-02-23T00:00:00,2183,1,0,0,0,128,2184,1,0
ALGUSD,126,present,,artifacts/features/cpd/lbw_126/ALGUSD_cpd.csv,2312,2312,2019-09-19T00:00:00,2026-02-23T00:00:00,2058,0,0,0,0,254,2058,0,0
ALGUSD,252,present,,artifacts/features/cpd/lbw_252/ALGUSD_cpd.csv,2312,2312,2019-09-19T00:00:00,2026-02-23T00:00:00,1846,0,0,0,0,466,1846,0,0
BARUSD,10,present,,artifacts/features/cpd/lbw_10/BARUSD_cpd.csv,1799,1799,2021-03-17T00:00:00,2026-02-23T00:00:00,1784,4,0,0,0,11,1788,4,0
BARUSD,21,present,,artifacts/features/cpd/lbw_21/BARUSD_cpd.csv,1799,1799,2021-03-17T00:00:00,2026-02-23T00:00:00,1775,2,0,0,0,22,1777,2,0
BARUSD,63,present,,artifacts/features/cpd/lbw_63/BARUSD_cpd.csv,1799,1799,2021-03-17T00:00:00,2026-02-23T00:00:00,1734,1,0,0,0,64,1735,1,0
BARUSD,126,present,,artifacts/features/cpd/lbw_126/BARUSD_cpd.csv,1799,1799,2021-03-17T00:00:00,2026-02-23T00:00:00,1671,1,0,0,0,127,1672,1,0
BARUSD,252,present,,artifacts/features/cpd/lbw_252/BARUSD_cpd.csv,1799,1799,2021-03-17T00:00:00,2026-02-23T00:00:00,1546,0,0,0,0,253,1546,0,0
BNBUSD,10,present,,artifacts/features/cpd/lbw_10/BNBUSD_cpd.csv,3130,3130,2017-07-25T00:00:00,2026-02-23T00:00:00,3110,8,1,0,0,11,3119,9,1
BNBUSD,21,present,,artifacts/features/cpd/lbw_21/BNBUSD_cpd.csv,3130,3130,2017-07-25T00:00:00,2026-02-23T00:00:00,3104,3,1,0,0,22,3108,4,1
BNBUSD,63,present,,artifacts/features/cpd/lbw_63/BNBUSD_cpd.csv,3130,3130,2017-07-25T00:00:00,2026-02-23T00:00:00,3066,0,0,0,0,64,3066,0,0
BNBUSD,126,present,,artifacts/features/cpd/lbw_126/BNBUSD_cpd.csv,3130,3130,2017-07-25T00:00:00,2026-02-23T00:00:00,3002,1,0,0,0,127,3003,1,0
BNBUSD,252,present,,artifacts/features/cpd/lbw_252/BNBUSD_cpd.csv,3130,3130,2017-07-25T00:00:00,2026-02-23T00:00:00,2877,0,0,0,0,253,2877,0,0
DOGEUSD,10,present,,artifacts/features/cpd/lbw_10/DOGEUSD_cpd.csv,1623,1623,2021-09-08T00:00:00,2026-02-23T00:00:00,1609,3,0,0,0,11,1612,3,0
DOGEUSD,21,present,,artifacts/features/cpd/lbw_21/DOGEUSD_cpd.csv,1623,1623,2021-09-08T00:00:00,2026-02-23T00:00:00,1597,2,2,0,0,22,1601,4,2
DOGEUSD,63,present,,artifacts/features/cpd/lbw_63/DOGEUSD_cpd.csv,1623,1623,2021-09-08T00:00:00,2026-02-23T00:00:00,1559,0,0,0,0,64,1559,0,0
DOGEUSD,126,present,,artifacts/features/cpd/lbw_126/DOGEUSD_cpd.csv,1623,1623,2021-09-08T00:00:00,2026-02-23T00:00:00,1496,0,0,0,0,127,1496,0,0
DOGEUSD,252,present,,artifacts/features/cpd/lbw_252/DOGEUSD_cpd.csv,1623,1623,2021-09-08T00:00:00,2026-02-23T00:00:00,1370,0,0,0,0,253,1370,0,0
FETUSD,10,present,,artifacts/features/cpd/lbw_10/FETUSD_cpd.csv,624,624,2024-06-04T00:00:00,2026-02-23T00:00:00,609,3,1,0,0,11,613,4,1
FETUSD,21,present,,artifacts/features/cpd/lbw_21/FETUSD_cpd.csv,624,624,2024-06-04T00:00:00,2026-02-23T00:00:00,602,0,0,0,0,22,602,0,0
FETUSD,63,present,,artifacts/features/cpd/lbw_63/FETUSD_cpd.csv,624,624,2024-06-04T00:00:00,2026-02-23T00:00:00,560,0,0,0,0,64,560,0,0
FETUSD,126,present,,artifacts/features/cpd/lbw_126/FETUSD_cpd.csv,624,624,2024-06-04T00:00:00,2026-02-23T00:00:00,497,0,0,0,0,127,497,0,0
FETUSD,252,present,,artifacts/features/cpd/lbw_252/FETUSD_cpd.csv,624,624,2024-06-04T00:00:00,2026-02-23T00:00:00,371,0,0,0,0,253,371,0,0
GALUSD,10,present,,artifacts/features/cpd/lbw_10/GALUSD_cpd.csv,1614,1614,2021-09-18T00:00:00,2026-02-23T00:00:00,1596,5,2,0,0,11,1603,7,2
GALUSD,21,present,,artifacts/features/cpd/lbw_21/GALUSD_cpd.csv,1614,1614,2021-09-18T00:00:00,2026-02-23T00:00:00,1589,3,0,0,0,22,1592,3,0
GALUSD,63,present,,artifacts/features/cpd/lbw_63/GALUSD_cpd.csv,1614,1614,2021-09-18T00:00:00,2026-02-23T00:00:00,1549,1,0,0,0,64,1550,1,0
GALUSD,126,present,,artifacts/features/cpd/lbw_126/GALUSD_cpd.csv,1614,1614,2021-09-18T00:00:00,2026-02-23T00:00:00,1486,1,0,0,0,127,1487,1,0
GALUSD,252,present,,artifacts/features/cpd/lbw_252/GALUSD_cpd.csv,1614,1614,2021-09-18T00:00:00,2026-02-23T00:00:00,1361,0,0,0,0,253,1361,0,0
GRTUSD,10,present,,artifacts/features/cpd/lbw_10/GRTUSD_cpd.csv,1872,1872,2021-01-02T00:00:00,2026-02-23T00:00:00,1856,5,0,0,0,11,1861,5,0
GRTUSD,21,present,,artifacts/features/cpd/lbw_21/GRTUSD_cpd.csv,1872,1872,2021-01-02T00:00:00,2026-02-23T00:00:00,1847,2,1,0,0,22,1850,3,1
GRTUSD,63,present,,artifacts/features/cpd/lbw_63/GRTUSD_cpd.csv,1872,1872,2021-01-02T00:00:00,2026-02-23T00:00:00,1807,1,0,0,0,64,1808,1,0
GRTUSD,126,present,,artifacts/features/cpd/lbw_126/GRTUSD_cpd.csv,1872,1872,2021-01-02T00:00:00,2026-02-23T00:00:00,1745,0,0,0,0,127,1745,0,0
GRTUSD,252,present,,artifacts/features/cpd/lbw_252/GRTUSD_cpd.csv,1872,1872,2021-01-02T00:00:00,2026-02-23T00:00:00,1619,0,0,0,0,253,1619,0,0
ICPUSD,10,present,,artifacts/features/cpd/lbw_10/ICPUSD_cpd.csv,624,624,2024-06-04T00:00:00,2026-02-23T00:00:00,607,4,2,0,0,11,613,6,2
ICPUSD,21,present,,artifacts/features/cpd/lbw_21/ICPUSD_cpd.csv,624,624,2024-06-04T00:00:00,2026-02-23T00:00:00,600,2,0,0,0,22,602,2,0
ICPUSD,63,present,,artifacts/features/cpd/lbw_63/ICPUSD_cpd.csv,624,624,2024-06-04T00:00:00,2026-02-23T00:00:00,560,0,0,0,0,64,560,0,0
ICPUSD,126,present,,artifacts/features/cpd/lbw_126/ICPUSD_cpd.csv,624,624,2024-06-04T00:00:00,2026-02-23T00:00:00,497,0,0,0,0,127,497,0,0
ICPUSD,252,present,,artifacts/features/cpd/lbw_252/ICPUSD_cpd.csv,624,624,2024-06-04T00:00:00,2026-02-23T00:00:00,371,0,0,0,0,253,371,0,0
IMXUSD,10,present,,artifacts/features/cpd/lbw_10/IMXUSD_cpd.csv,1500,1500,2022-01-10T00:00:00,2026-02-23T00:00:00,1483,5,1,0,0,11,1489,6,1
IMXUSD,21,present,,artifacts/features/cpd/lbw_21/IMXUSD_cpd.csv,1500,1500,2022-01-10T00:00:00,2026-02-23T00:00:00,1477,1,0,0,0,22,1478,1,0
IMXUSD,63,present,,artifacts/features/cpd/lbw_63/IMXUSD_cpd.csv,1500,1500,2022-01-10T00:00:00,2026-02-23T00:00:00,1436,0,0,0,0,64,1436,0,0
IMXUSD,126,present,,artifacts/features/cpd/lbw_126/IMXUSD_cpd.csv,1500,1500,2022-01-10T00:00:00,2026-02-23T00:00:00,1373,0,0,0,0,127,1373,0,0
IMXUSD,252,present,,artifacts/features/cpd/lbw_252/IMXUSD_cpd.csv,1500,1500,2022-01-10T00:00:00,2026-02-23T00:00:00,1247,0,0,0,0,253,1247,0,0
LNKUSD,10,present,,artifacts/features/cpd/lbw_10/LNKUSD_cpd.csv,3072,3072,2017-09-21T00:00:00,2026-02-23T00:00:00,3026,7,2,0,0,37,3035,9,2
LNKUSD,21,present,,artifacts/features/cpd/lbw_21/LNKUSD_cpd.csv,3072,3072,2017-09-21T00:00:00,2026-02-23T00:00:00,2999,3,0,0,0,70,3002,3,0
LNKUSD,63,present,,artifacts/features/cpd/lbw_63/LNKUSD_cpd.csv,3072,3072,2017-09-21T00:00:00,2026-02-23T00:00:00,2875,1,0,0,0,196,2876,1,0
LNKUSD,126,present,,artifacts/features/cpd/lbw_126/LNKUSD_cpd.csv,3072,3072,2017-09-21T00:00:00,2026-02-23T00:00:00,2687,0,0,0,0,385,2687,0,0
LNKUSD,252,present,,artifacts/features/cpd/lbw_252/LNKUSD_cpd.csv,3072,3072,2017-09-21T00:00:00,2026-02-23T00:00:00,2387,0,0,0,0,685,2387,0,0
MANUSD,10,present,,artifacts/features/cpd/lbw_10/MANUSD_cpd.csv,1873,1873,2021-01-02T00:00:00,2026-02-23T00:00:00,1858,3,1,0,0,11,1862,4,1
MANUSD,21,present,,artifacts/features/cpd/lbw_21/MANUSD_cpd.csv,1873,1873,2021-01-02T00:00:00,2026-02-23T00:00:00,1850,1,0,0,0,22,1851,1,0
MANUSD,63,present,,artifacts/features/cpd/lbw_63/MANUSD_cpd.csv,1873,1873,2021-01-02T00:00:00,2026-02-23T00:00:00,1808,1,0,0,0,64,1809,1,0
MANUSD,126,present,,artifacts/features/cpd/lbw_126/MANUSD_cpd.csv,1873,1873,2021-01-02T00:00:00,2026-02-23T00:00:00,1746,0,0,0,0,127,1746,0,0
MANUSD,252,present,,artifacts/features/cpd/lbw_252/MANUSD_cpd.csv,1873,1873,2021-01-02T00:00:00,2026-02-23T00:00:00,1620,0,0,0,0,253,1620,0,0
NEOUSD,10,present,,artifacts/features/cpd/lbw_10/NEOUSD_cpd.csv,2845,2845,2018-05-04T00:00:00,2026-02-23T00:00:00,2824,9,1,0,0,11,2834,10,1
NEOUSD,21,present,,artifacts/features/cpd/lbw_21/NEOUSD_cpd.csv,2845,2845,2018-05-04T00:00:00,2026-02-23T00:00:00,2818,4,1,0,0,22,2823,5,1
NEOUSD,63,present,,artifacts/features/cpd/lbw_63/NEOUSD_cpd.csv,2845,2845,2018-05-04T00:00:00,2026-02-23T00:00:00,2781,0,0,0,0,64,2781,0,0
NEOUSD,126,present,,artifacts/features/cpd/lbw_126/NEOUSD_cpd.csv,2845,2845,2018-05-04T00:00:00,2026-02-23T00:00:00,2718,0,0,0,0,127,2718,0,0
NEOUSD,252,present,,artifacts/features/cpd/lbw_252/NEOUSD_cpd.csv,2845,2845,2018-05-04T00:00:00,2026-02-23T00:00:00,2592,0,0,0,0,253,2592,0,0
NERUSD,10,present,,artifacts/features/cpd/lbw_10/NERUSD_cpd.csv,1954,1954,2020-10-12T00:00:00,2026-02-23T00:00:00,1935,8,0,0,0,11,1943,8,0
NERUSD,21,present,,artifacts/features/cpd/lbw_21/NERUSD_cpd.csv,1954,1954,2020-10-12T00:00:00,2026-02-23T00:00:00,1929,2,1,0,0,22,1932,3,1
NERUSD,63,present,,artifacts/features/cpd/lbw_63/NERUSD_cpd.csv,1954,1954,2020-10-12T00:00:00,2026-02-23T00:00:00,1890,0,0,0,0,64,1890,0,0
NERUSD,126,present,,artifacts/features/cpd/lbw_126/NERUSD_cpd.csv,1954,1954,2020-10-12T00:00:00,2026-02-23T00:00:00,1826,1,0,0,0,127,1827,1,0
NERUSD,252,present,,artifacts/features/cpd/lbw_252/NERUSD_cpd.csv,1954,1954,2020-10-12T00:00:00,2026-02-23T00:00:00,1701,0,0,0,0,253,1701,0,0
SANUSD,10,present,,artifacts/features/cpd/lbw_10/SANUSD_cpd.csv,2016,2016,2020-08-01T00:00:00,2026-02-23T00:00:00,1996,8,1,0,0,11,2005,9,1
SANUSD,21,present,,artifacts/features/cpd/lbw_21/SANUSD_cpd.csv,2016,2016,2020-08-01T00:00:00,2026-02-23T00:00:00,1991,3,0,0,0,22,1994,3,0
SANUSD,63,present,,artifacts/features/cpd/lbw_63/SANUSD_cpd.csv,2016,2016,2020-08-01T00:00:00,2026-02-23T00:00:00,1951,1,0,0,0,64,1952,1,0
SANUSD,126,present,,artifacts/features/cpd/lbw_126/SANUSD_cpd.csv,2016,2016,2020-08-01T00:00:00,2026-02-23T00:00:00,1888,1,0,0,0,127,1889,1,0
SANUSD,252,present,,artifacts/features/cpd/lbw_252/SANUSD_cpd.csv,2016,2016,2020-08-01T00:00:00,2026-02-23T00:00:00,1763,0,0,0,0,253,1763,0,0
UNIUSD,10,present,,artifacts/features/cpd/lbw_10/UNIUSD_cpd.csv,1784,1784,2021-04-01T00:00:00,2026-02-23T00:00:00,1765,8,0,0,0,11,1773,8,0
UNIUSD,21,present,,artifacts/features/cpd/lbw_21/UNIUSD_cpd.csv,1784,1784,2021-04-01T00:00:00,2026-02-23T00:00:00,1762,0,0,0,0,22,1762,0,0
UNIUSD,63,present,,artifacts/features/cpd/lbw_63/UNIUSD_cpd.csv,1784,1784,2021-04-01T00:00:00,2026-02-23T00:00:00,1720,0,0,0,0,64,1720,0,0
UNIUSD,126,present,,artifacts/features/cpd/lbw_126/UNIUSD_cpd.csv,1784,1784,2021-04-01T00:00:00,2026-02-23T00:00:00,1657,0,0,0,0,127,1657,0,0
UNIUSD,252,present,,artifacts/features/cpd/lbw_252/UNIUSD_cpd.csv,1784,1784,2021-04-01T00:00:00,2026-02-23T00:00:00,1531,0,0,0,0,253,1531,0,0
VECUSD,10,present,,artifacts/features/cpd/lbw_10/VECUSD_cpd.csv,2189,2189,2020-02-21T00:00:00,2026-02-23T00:00:00,2175,3,0,0,0,11,2178,3,0
VECUSD,21,present,,artifacts/features/cpd/lbw_21/VECUSD_cpd.csv,2189,2189,2020-02-21T00:00:00,2026-02-23T00:00:00,2166,1,0,0,0,22,2167,1,0
VECUSD,63,present,,artifacts/features/cpd/lbw_63/VECUSD_cpd.csv,2189,2189,2020-02-21T00:00:00,2026-02-23T00:00:00,2124,1,0,0,0,64,2125,1,0
VECUSD,126,present,,artifacts/features/cpd/lbw_126/VECUSD_cpd.csv,2189,2189,2020-02-21T00:00:00,2026-02-23T00:00:00,2062,0,0,0,0,127,2062,0,0
VECUSD,252,present,,artifacts/features/cpd/lbw_252/VECUSD_cpd.csv,2189,2189,2020-02-21T00:00:00,2026-02-23T00:00:00,1936,0,0,0,0,253,1936,0,0
XLMUSD,10,present,,artifacts/features/cpd/lbw_10/XLMUSD_cpd.csv,3418,3418,2016-10-02T00:00:00,2026-02-23T00:00:00,3394,11,2,0,0,11,3407,13,2
XLMUSD,21,present,,artifacts/features/cpd/lbw_21/XLMUSD_cpd.csv,3418,3418,2016-10-02T00:00:00,2026-02-23T00:00:00,3387,8,1,0,0,22,3396,9,1
XLMUSD,63,present,,artifacts/features/cpd/lbw_63/XLMUSD_cpd.csv,3418,3418,2016-10-02T00:00:00,2026-02-23T00:00:00,3350,4,0,0,0,64,3354,4,0
XLMUSD,126,present,,artifacts/features/cpd/lbw_126/XLMUSD_cpd.csv,3418,3418,2016-10-02T00:00:00,2026-02-23T00:00:00,3289,2,0,0,0,127,3291,2,0
XLMUSD,252,present,,artifacts/features/cpd/lbw_252/XLMUSD_cpd.csv,3418,3418,2016-10-02T00:00:00,2026-02-23T00:00:00,3165,0,0,0,0,253,3165,0,0
XMRUSD,10,present,,artifacts/features/cpd/lbw_10/XMRUSD_cpd.csv,3121,3121,2017-05-15T00:00:00,2026-02-23T00:00:00,3103,7,0,0,0,11,3110,7,0
XMRUSD,21,present,,artifacts/features/cpd/lbw_21/XMRUSD_cpd.csv,3121,3121,2017-05-15T00:00:00,2026-02-23T00:00:00,3096,3,0,0,0,22,3099,3,0
XMRUSD,63,present,,artifacts/features/cpd/lbw_63/XMRUSD_cpd.csv,3121,3121,2017-05-15T00:00:00,2026-02-23T00:00:00,3057,0,0,0,0,64,3057,0,0
XMRUSD,126,present,,artifacts/features/cpd/lbw_126/XMRUSD_cpd.csv,3121,3121,2017-05-15T00:00:00,2026-02-23T00:00:00,2993,1,0,0,0,127,2994,1,0
XMRUSD,252,present,,artifacts/features/cpd/lbw_252/XMRUSD_cpd.csv,3121,3121,2017-05-15T00:00:00,2026-02-23T00:00:00,2868,0,0,0,0,253,2868,0,0
XTZUSD,10,present,,artifacts/features/cpd/lbw_10/XTZUSD_cpd.csv,2479,2479,2019-04-15T00:00:00,2026-02-23T00:00:00,2461,7,0,0,0,11,2468,7,0
XTZUSD,21,present,,artifacts/features/cpd/lbw_21/XTZUSD_cpd.csv,2479,2479,2019-04-15T00:00:00,2026-02-23T00:00:00,2456,1,0,0,0,22,2457,1,0
XTZUSD,63,present,,artifacts/features/cpd/lbw_63/XTZUSD_cpd.csv,2479,2479,2019-04-15T00:00:00,2026-02-23T00:00:00,2415,0,0,0,0,64,2415,0,0
XTZUSD,126,present,,artifacts/features/cpd/lbw_126/XTZUSD_cpd.csv,2479,2479,2019-04-15T00:00:00,2026-02-23T00:00:00,2351,1,0,0,0,127,2352,1,0
XTZUSD,252,present,,artifacts/features/cpd/lbw_252/XTZUSD_cpd.csv,2479,2479,2019-04-15T00:00:00,2026-02-23T00:00:00,2226,0,0,0,0,253,2226,0,0
AAPL,10,present,,artifacts/features/cpd/lbw_10/AAPL_cpd.csv,5330,5330,2007-04-27T00:00:00,2026-02-20T00:00:00,5300,14,5,0,0,11,5319,19,5
AAPL,21,present,,artifacts/features/cpd/lbw_21/AAPL_cpd.csv,5330,5330,2007-04-27T00:00:00,2026-02-20T00:00:00,5300,8,0,0,0,22,5308,8,0
AAPL,63,present,,artifacts/features/cpd/lbw_63/AAPL_cpd.csv,5330,5330,2007-04-27T00:00:00,2026-02-20T00:00:00,5266,0,0,0,0,64,5266,0,0
AAPL,126,present,,artifacts/features/cpd/lbw_126/AAPL_cpd.csv,5330,5330,2007-04-27T00:00:00,2026-02-20T00:00:00,5203,0,0,0,0,127,5203,0,0
AAPL,252,present,,artifacts/features/cpd/lbw_252/AAPL_cpd.csv,5330,5330,2007-04-27T00:00:00,2026-02-20T00:00:00,5077,0,0,0,0,253,5077,0,0
AMZN,10,present,,artifacts/features/cpd/lbw_10/AMZN_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1694,7,2,0,0,11,1703,9,2
AMZN,21,present,,artifacts/features/cpd/lbw_21/AMZN_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1691,1,0,0,0,22,1692,1,0
AMZN,63,present,,artifacts/features/cpd/lbw_63/AMZN_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1649,1,0,0,0,64,1650,1,0
AMZN,126,present,,artifacts/features/cpd/lbw_126/AMZN_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1587,0,0,0,0,127,1587,0,0
AMZN,252,present,,artifacts/features/cpd/lbw_252/AMZN_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1461,0,0,0,0,253,1461,0,0
BABA,10,present,,artifacts/features/cpd/lbw_10/BABA_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1698,5,0,0,0,11,1703,5,0
BABA,21,present,,artifacts/features/cpd/lbw_21/BABA_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1688,3,1,0,0,22,1692,4,1
BABA,63,present,,artifacts/features/cpd/lbw_63/BABA_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1650,0,0,0,0,64,1650,0,0
BABA,126,present,,artifacts/features/cpd/lbw_126/BABA_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1587,0,0,0,0,127,1587,0,0
BABA,252,present,,artifacts/features/cpd/lbw_252/BABA_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1461,0,0,0,0,253,1461,0,0
BAC,10,present,,artifacts/features/cpd/lbw_10/BAC_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1698,4,1,0,0,11,1703,5,1
BAC,21,present,,artifacts/features/cpd/lbw_21/BAC_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1689,3,0,0,0,22,1692,3,0
BAC,63,present,,artifacts/features/cpd/lbw_63/BAC_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1650,0,0,0,0,64,1650,0,0
BAC,126,present,,artifacts/features/cpd/lbw_126/BAC_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1587,0,0,0,0,127,1587,0,0
BAC,252,present,,artifacts/features/cpd/lbw_252/BAC_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1461,0,0,0,0,253,1461,0,0
GOOG,10,present,,artifacts/features/cpd/lbw_10/GOOG_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1698,3,2,0,0,11,1703,5,2
GOOG,21,present,,artifacts/features/cpd/lbw_21/GOOG_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1689,3,0,0,0,22,1692,3,0
GOOG,63,present,,artifacts/features/cpd/lbw_63/GOOG_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1650,0,0,0,0,64,1650,0,0
GOOG,126,present,,artifacts/features/cpd/lbw_126/GOOG_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1587,0,0,0,0,127,1587,0,0
GOOG,252,present,,artifacts/features/cpd/lbw_252/GOOG_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1461,0,0,0,0,253,1461,0,0
META,10,present,,artifacts/features/cpd/lbw_10/META_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1701,2,0,0,0,11,1703,2,0
META,21,present,,artifacts/features/cpd/lbw_21/META_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1691,1,0,0,0,22,1692,1,0
META,63,present,,artifacts/features/cpd/lbw_63/META_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1650,0,0,0,0,64,1650,0,0
META,126,present,,artifacts/features/cpd/lbw_126/META_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1587,0,0,0,0,127,1587,0,0
META,252,present,,artifacts/features/cpd/lbw_252/META_cpd.csv,1714,1714,2019-03-04T00:00:00,2026-02-20T00:00:00,1461,0,0,0,0,253,1461,0,0
MSFT,10,present,,artifacts/features/cpd/lbw_10/MSFT_cpd.csv,5323,5323,2007-04-25T00:00:00,2026-02-20T00:00:00,5292,19,1,0,0,11,5312,20,1
MSFT,21,present,,artifacts/features/cpd/lbw_21/MSFT_cpd.csv,5323,5323,2007-04-25T00:00:00,2026-02-20T00:00:00,5292,9,0,0,0,22,5301,9,0
MSFT,63,present,,artifacts/features/cpd/lbw_63/MSFT_cpd.csv,5323,5323,2007-04-25T00:00:00,2026-02-20T00:00:00,5258,1,0,0,0,64,5259,1,0
MSFT,126,present,,artifacts/features/cpd/lbw_126/MSFT_cpd.csv,5323,5323,2007-04-25T00:00:00,2026-02-20T00:00:00,5196,0,0,0,0,127,5196,0,0
