lbw,asset_id,state,rows_written,last_timestamp,retry_count,fallback_count,started_at,finished_at,output_path,error_message
126,IBE,completed,1739,2026-02-20T00:00:00,0,0,2026-04-25T21:56:00Z,2026-04-25T21:56:00Z,artifacts/features/cpd/lbw_126/IBE_cpd.csv,
252,IBE,completed,1739,2026-02-20T00:00:00,0,0,2026-04-27T11:21:27Z,2026-04-27T11:21:27Z,artifacts/features/cpd/lbw_252/IBE_cpd.csv,
10,ICPUSD,completed,624,2026-02-23T00:00:00,6,2,2026-04-23T13:32:24Z,2026-04-23T13:35:26Z,artifacts/features/cpd/lbw_10/ICPUSD_cpd.csv,
21,ICPUSD,completed,624,2026-02-23T00:00:00,2,0,2026-04-24T04:12:34Z,2026-04-24T04:15:33Z,artifacts/features/cpd/lbw_21/ICPUSD_cpd.csv,
63,ICPUSD,completed,624,2026-02-23T00:00:00,0,0,2026-04-24T20:02:00Z,2026-04-24T20:02:00Z,artifacts/features/cpd/lbw_63/ICPUSD_cpd.csv,
126,ICPUSD,completed,624,2026-02-23T00:00:00,0,0,2026-04-25T21:56:02Z,2026-04-25T21:56:02Z,artifacts/features/cpd/lbw_126/ICPUSD_cpd.csv,
252,ICPUSD,completed,624,2026-02-23T00:00:00,0,0,2026-04-27T11:21:30Z,2026-04-27T11:21:30Z,artifacts/features/cpd/lbw_252/ICPUSD_cpd.csv,
10,IMXUSD,completed,1500,2026-02-23T00:00:00,6,1,2026-04-23T13:35:33Z,2026-04-23T13:42:56Z,artifacts/features/cpd/lbw_10/IMXUSD_cpd.csv,
21,IMXUSD,completed,1500,2026-02-23T00:00:00,1,0,2026-04-24T04:15:40Z,2026-04-24T04:22:59Z,artifacts/features/cpd/lbw_21/IMXUSD_cpd.csv,
63,IMXUSD,completed,1500,2026-02-23T00:00:00,0,0,2026-04-24T20:02:01Z,2026-04-24T20:02:01Z,artifacts/features/cpd/lbw_63/IMXUSD_cpd.csv,
126,IMXUSD,completed,1500,2026-02-23T00:00:00,0,0,2026-04-25T21:56:03Z,2026-04-25T21:56:03Z,artifacts/features/cpd/lbw_126/IMXUSD_cpd.csv,
252,IMXUSD,completed,1500,2026-02-23T00:00:00,0,0,2026-04-27T11:21:30Z,2026-04-27T11:21:30Z,artifacts/features/cpd/lbw_252/IMXUSD_cpd.csv,
10,JP225.cash,completed,2159,2026-02-23T00:00:00,7,2,2026-04-23T13:40:47Z,2026-04-23T13:51:26Z,artifacts/features/cpd/lbw_10/JP225.cash_cpd.csv,
21,JP225.cash,completed,2159,2026-02-23T00:00:00,3,0,2026-04-24T04:21:06Z,2026-04-24T04:31:45Z,artifacts/features/cpd/lbw_21/JP225.cash_cpd.csv,
63,JP225.cash,completed,2159,2026-02-23T00:00:00,0,0,2026-04-24T20:02:04Z,2026-04-24T20:02:04Z,artifacts/features/cpd/lbw_63/JP225.cash_cpd.csv,
126,JP225.cash,completed,2159,2026-02-23T00:00:00,1,0,2026-04-25T21:56:05Z,2026-04-25T21:56:05Z,artifacts/features/cpd/lbw_126/JP225.cash_cpd.csv,
252,JP225.cash,completed,2159,2026-02-23T00:00:00,0,0,2026-04-27T11:21:30Z,2026-04-27T11:21:30Z,artifacts/features/cpd/lbw_252/JP225.cash_cpd.csv,
10,LNKUSD,completed,3072,2026-02-23T00:00:00,9,2,2026-04-23T13:43:11Z,2026-04-23T13:58:11Z,artifacts/features/cpd/lbw_10/LNKUSD_cpd.csv,
21,LNKUSD,completed,3072,2026-02-23T00:00:00,3,0,2026-04-24T04:23:13Z,2026-04-24T04:38:09Z,artifacts/features/cpd/lbw_21/LNKUSD_cpd.csv,
63,LNKUSD,completed,3072,2026-02-23T00:00:00,1,0,2026-04-24T20:02:04Z,2026-04-24T20:02:04Z,artifacts/features/cpd/lbw_63/LNKUSD_cpd.csv,
126,LNKUSD,completed,3072,2026-02-23T00:00:00,0,0,2026-04-25T21:56:05Z,2026-04-25T21:56:05Z,artifacts/features/cpd/lbw_126/LNKUSD_cpd.csv,
252,LNKUSD,completed,3072,2026-02-23T00:00:00,0,0,2026-04-27T11:21:34Z,2026-04-27T11:21:34Z,artifacts/features/cpd/lbw_252/LNKUSD_cpd.csv,
10,LTCUSD,completed,5088,2026-02-23T00:00:00,9,2,2026-04-23T13:51:47Z,2026-04-23T14:16:29Z,artifacts/features/cpd/lbw_10/LTCUSD_cpd.csv,
21,LTCUSD,completed,5088,2026-02-23T00:00:00,6,1,2026-04-24T04:32:06Z,2026-04-24T04:57:02Z,artifacts/features/cpd/lbw_21/LTCUSD_cpd.csv,
63,LTCUSD,completed,5088,2026-02-23T00:00:00,3,0,2026-04-24T20:02:08Z,2026-04-24T20:02:08Z,artifacts/features/cpd/lbw_63/LTCUSD_cpd.csv,
126,LTCUSD,completed,5088,2026-02-23T00:00:00,9,4,2026-04-25T21:56:08Z,2026-04-25T21:56:08Z,artifacts/features/cpd/lbw_126/LTCUSD_cpd.csv,
252,LTCUSD,completed,5088,2026-02-23T00:00:00,0,0,2026-04-27T11:21:34Z,2026-04-27T11:21:34Z,artifacts/features/cpd/lbw_252/LTCUSD_cpd.csv,
10,LVMH,completed,1740,2026-02-20T00:00:00,9,3,2026-04-23T13:58:40Z,2026-04-23T14:07:16Z,artifacts/features/cpd/lbw_10/LVMH_cpd.csv,
21,LVMH,completed,1740,2026-02-20T00:00:00,1,1,2026-04-24T04:38:37Z,2026-04-24T04:47:11Z,artifacts/features/cpd/lbw_21/LVMH_cpd.csv,
63,LVMH,completed,1740,2026-02-20T00:00:00,0,0,2026-04-24T20:02:08Z,2026-04-24T20:02:08Z,artifacts/features/cpd/lbw_63/LVMH_cpd.csv,
126,LVMH,completed,1740,2026-02-20T00:00:00,0,0,2026-04-25T21:56:08Z,2026-04-25T21:56:08Z,artifacts/features/cpd/lbw_126/LVMH_cpd.csv,
252,LVMH,completed,1740,2026-02-20T00:00:00,0,0,2026-04-27T11:21:34Z,2026-04-27T11:21:34Z,artifacts/features/cpd/lbw_252/LVMH_cpd.csv,
10,MANUSD,completed,1873,2026-02-23T00:00:00,4,1,2026-04-23T14:07:33Z,2026-04-23T14:16:55Z,artifacts/features/cpd/lbw_10/MANUSD_cpd.csv,
21,MANUSD,completed,1873,2026-02-23T00:00:00,1,0,2026-04-24T04:47:28Z,2026-04-24T04:56:42Z,artifacts/features/cpd/lbw_21/MANUSD_cpd.csv,
63,MANUSD,completed,1873,2026-02-23T00:00:00,1,0,2026-04-24T20:02:11Z,2026-04-24T20:02:11Z,artifacts/features/cpd/lbw_63/MANUSD_cpd.csv,
126,MANUSD,completed,1873,2026-02-23T00:00:00,0,0,2026-04-25T21:56:11Z,2026-04-25T21:56:11Z,artifacts/features/cpd/lbw_126/MANUSD_cpd.csv,
252,MANUSD,completed,1873,2026-02-23T00:00:00,0,0,2026-04-27T11:21:37Z,2026-04-27T11:21:37Z,artifacts/features/cpd/lbw_252/MANUSD_cpd.csv,
10,META,completed,1714,2026-02-20T00:00:00,2,0,2026-04-23T14:17:23Z,2026-04-23T14:25:45Z,artifacts/features/cpd/lbw_10/META_cpd.csv,
21,META,completed,1714,2026-02-20T00:00:00,1,0,2026-04-24T04:57:01Z,2026-04-24T05:05:25Z,artifacts/features/cpd/lbw_21/META_cpd.csv,
63,META,completed,1714,2026-02-20T00:00:00,0,0,2026-04-24T20:02:11Z,2026-04-24T20:02:11Z,artifacts/features/cpd/lbw_63/META_cpd.csv,
126,META,completed,1714,2026-02-20T00:00:00,0,0,2026-04-25T21:56:11Z,2026-04-25T21:56:11Z,artifacts/features/cpd/lbw_126/META_cpd.csv,
252,META,completed,1714,2026-02-20T00:00:00,0,0,2026-04-27T11:21:37Z,2026-04-27T11:21:37Z,artifacts/features/cpd/lbw_252/META_cpd.csv,
10,MSFT,completed,5323,2026-02-20T00:00:00,20,1,2026-04-23T14:17:44Z,2026-04-23T14:44:19Z,artifacts/features/cpd/lbw_10/MSFT_cpd.csv,
21,MSFT,completed,5323,2026-02-20T00:00:00,9,0,2026-04-24T04:57:46Z,2026-04-24T05:24:18Z,artifacts/features/cpd/lbw_21/MSFT_cpd.csv,
63,MSFT,completed,5323,2026-02-20T00:00:00,1,0,2026-04-24T20:02:15Z,2026-04-24T20:02:15Z,artifacts/features/cpd/lbw_63/MSFT_cpd.csv,
126,MSFT,completed,5323,2026-02-20T00:00:00,0,0,2026-04-25T21:56:14Z,2026-04-25T22:30:32Z,artifacts/features/cpd/lbw_126/MSFT_cpd.csv,
252,MSFT,completed,5323,2026-02-20T00:00:00,0,0,2026-04-27T11:21:37Z,2026-04-27T11:21:37Z,artifacts/features/cpd/lbw_252/MSFT_cpd.csv,
10,N25.cash,completed,1200,2026-02-20T00:00:00,3,0,2026-04-23T14:26:03Z,2026-04-23T14:31:56Z,artifacts/features/cpd/lbw_10/N25.cash_cpd.csv,
21,N25.cash,completed,1200,2026-02-20T00:00:00,0,0,2026-04-24T05:05:42Z,2026-04-24T05:11:32Z,artifacts/features/cpd/lbw_21/N25.cash_cpd.csv,
63,N25.cash,completed,1200,2026-02-20T00:00:00,0,0,2026-04-24T20:02:15Z,2026-04-24T20:02:15Z,artifacts/features/cpd/lbw_63/N25.cash_cpd.csv,
126,N25.cash,completed,1200,2026-02-20T00:00:00,0,0,2026-04-25T21:56:14Z,2026-04-25T22:03:20Z,artifacts/features/cpd/lbw_126/N25.cash_cpd.csv,
252,N25.cash,completed,1200,2026-02-20T00:00:00,0,0,2026-04-27T11:21:40Z,2026-04-27T11:21:40Z,artifacts/features/cpd/lbw_252/N25.cash_cpd.csv,
10,NATGAS.cash,completed,344,2026-02-23T00:00:00,1,1,2026-04-23T14:32:09Z,2026-04-23T14:33:48Z,artifacts/features/cpd/lbw_10/NATGAS.cash_cpd.csv,
21,NATGAS.cash,completed,344,2026-02-23T00:00:00,1,0,2026-04-24T05:11:45Z,2026-04-24T05:13:21Z,artifacts/features/cpd/lbw_21/NATGAS.cash_cpd.csv,
63,NATGAS.cash,completed,344,2026-02-23T00:00:00,0,0,2026-04-24T20:02:19Z,2026-04-24T20:02:19Z,artifacts/features/cpd/lbw_63/NATGAS.cash_cpd.csv,
126,NATGAS.cash,completed,344,2026-02-23T00:00:00,0,0,2026-04-25T22:03:32Z,2026-04-25T22:04:59Z,artifacts/features/cpd/lbw_126/NATGAS.cash_cpd.csv,
252,NATGAS.cash,completed,344,2026-02-23T00:00:00,0,0,2026-04-27T11:21:40Z,2026-04-27T11:21:40Z,artifacts/features/cpd/lbw_252/NATGAS.cash_cpd.csv,
10,NEOUSD,completed,2845,2026-02-23T00:00:00,10,1,2026-04-23T14:33:54Z,2026-04-23T14:48:27Z,artifacts/features/cpd/lbw_10/NEOUSD_cpd.csv,
21,NEOUSD,completed,2845,2026-02-23T00:00:00,5,1,2026-04-24T05:13:27Z,2026-04-24T05:27:42Z,artifacts/features/cpd/lbw_21/NEOUSD_cpd.csv,
63,NEOUSD,completed,2845,2026-02-23T00:00:00,0,0,2026-04-24T20:02:19Z,2026-04-24T20:02:19Z,artifacts/features/cpd/lbw_63/NEOUSD_cpd.csv,
126,NEOUSD,completed,2845,2026-02-23T00:00:00,0,0,2026-04-25T22:05:03Z,2026-04-25T22:23:03Z,artifacts/features/cpd/lbw_126/NEOUSD_cpd.csv,
252,NEOUSD,completed,2845,2026-02-23T00:00:00,0,0,2026-04-27T11:21:40Z,2026-04-27T11:21:40Z,artifacts/features/cpd/lbw_252/NEOUSD_cpd.csv,
10,NERUSD,completed,1954,2026-02-23T00:00:00,8,0,2026-04-23T14:46:05Z,2026-04-23T14:55:52Z,artifacts/features/cpd/lbw_10/NERUSD_cpd.csv,
21,NERUSD,completed,1954,2026-02-23T00:00:00,3,1,2026-04-24T05:25:40Z,2026-04-24T05:35:15Z,artifacts/features/cpd/lbw_21/NERUSD_cpd.csv,
63,NERUSD,completed,1954,2026-02-23T00:00:00,0,0,2026-04-24T20:02:22Z,2026-04-24T20:02:22Z,artifacts/features/cpd/lbw_63/NERUSD_cpd.csv,
126,NERUSD,completed,1954,2026-02-23T00:00:00,1,0,2026-04-25T22:23:39Z,2026-04-25T22:36:03Z,artifacts/features/cpd/lbw_126/NERUSD_cpd.csv,
252,NERUSD,completed,1954,2026-02-23T00:00:00,0,0,2026-04-27T11:21:43Z,2026-04-27T11:21:43Z,artifacts/features/cpd/lbw_252/NERUSD_cpd.csv,
10,NFLX,completed,1714,2026-02-20T00:00:00,5,0,2026-04-23T14:48:53Z,2026-04-23T14:57:32Z,artifacts/features/cpd/lbw_10/NFLX_cpd.csv,
21,NFLX,completed,1714,2026-02-20T00:00:00,2,0,2026-04-24T05:28:07Z,2026-04-24T05:36:30Z,artifacts/features/cpd/lbw_21/NFLX_cpd.csv,
63,NFLX,completed,1714,2026-02-20T00:00:00,0,0,2026-04-24T20:02:22Z,2026-04-24T20:02:22Z,artifacts/features/cpd/lbw_63/NFLX_cpd.csv,
126,NFLX,completed,1714,2026-02-20T00:00:00,0,0,2026-04-25T22:31:49Z,2026-04-25T22:42:24Z,artifacts/features/cpd/lbw_126/NFLX_cpd.csv,
252,NFLX,completed,1714,2026-02-20T00:00:00,0,0,2026-04-27T11:21:43Z,2026-04-27T11:21:43Z,artifacts/features/cpd/lbw_252/NFLX_cpd.csv,
10,NVDA,completed,1323,2026-02-20T00:00:00,4,1,2026-04-23T14:56:12Z,2026-04-23T15:02:55Z,artifacts/features/cpd/lbw_10/NVDA_cpd.csv,
21,NVDA,completed,1323,2026-02-20T00:00:00,3,0,2026-04-24T05:35:34Z,2026-04-24T05:41:59Z,artifacts/features/cpd/lbw_21/NVDA_cpd.csv,
63,NVDA,completed,1323,2026-02-20T00:00:00,0,0,2026-04-24T20:02:26Z,2026-04-24T20:02:26Z,artifacts/features/cpd/lbw_63/NVDA_cpd.csv,
126,NVDA,completed,1323,2026-02-20T00:00:00,0,0,2026-04-25T22:36:20Z,2026-04-25T22:44:17Z,artifacts/features/cpd/lbw_126/NVDA_cpd.csv,
252,NVDA,completed,1323,2026-02-20T00:00:00,0,0,2026-04-27T11:21:43Z,2026-04-27T11:21:43Z,artifacts/features/cpd/lbw_252/NVDA_cpd.csv,
10,NZDCAD,completed,4776,2026-02-23T00:00:00,12,0,2026-04-23T14:57:49Z,2026-04-23T15:23:52Z,artifacts/features/cpd/lbw_10/NZDCAD_cpd.csv,
21,NZDCAD,completed,4776,2026-02-23T00:00:00,3,0,2026-04-24T05:36:46Z,2026-04-24T06:00:25Z,artifacts/features/cpd/lbw_21/NZDCAD_cpd.csv,
63,NZDCAD,completed,4776,2026-02-23T00:00:00,0,0,2026-04-24T20:02:26Z,2026-04-24T20:07:44Z,artifacts/features/cpd/lbw_63/NZDCAD_cpd.csv,
126,NZDCAD,completed,4776,2026-02-23T00:00:00,0,0,2026-04-25T22:42:39Z,2026-04-25T23:13:36Z,artifacts/features/cpd/lbw_126/NZDCAD_cpd.csv,
252,NZDCAD,completed,4776,2026-02-23T00:00:00,0,0,2026-04-27T11:21:47Z,2026-04-27T12:04:04Z,artifacts/features/cpd/lbw_252/NZDCAD_cpd.csv,
10,NZDCHF,completed,4795,2026-02-23T00:00:00,21,4,2026-04-23T15:03:10Z,2026-04-23T15:30:32Z,artifacts/features/cpd/lbw_10/NZDCHF_cpd.csv,
21,NZDCHF,completed,4795,2026-02-23T00:00:00,2,0,2026-04-24T05:42:13Z,2026-04-24T06:06:05Z,artifacts/features/cpd/lbw_21/NZDCHF_cpd.csv,
63,NZDCHF,completed,4795,2026-02-23T00:00:00,2,0,2026-04-24T20:02:30Z,2026-04-24T20:09:34Z,artifacts/features/cpd/lbw_63/NZDCHF_cpd.csv,
126,NZDCHF,completed,4795,2026-02-23T00:00:00,0,0,2026-04-25T22:44:29Z,2026-04-25T23:15:42Z,artifacts/features/cpd/lbw_126/NZDCHF_cpd.csv,
252,NZDCHF,completed,4795,2026-02-23T00:00:00,1,0,2026-04-27T11:21:47Z,2026-04-27T12:12:33Z,artifacts/features/cpd/lbw_252/NZDCHF_cpd.csv,
10,NZDJPY,completed,4939,2026-02-23T00:00:00,17,1,2026-04-23T15:25:00Z,2026-04-23T15:56:01Z,artifacts/features/cpd/lbw_10/NZDJPY_cpd.csv,
21,NZDJPY,completed,4939,2026-02-23T00:00:00,8,2,2026-04-24T06:01:31Z,2026-04-24T06:26:01Z,artifacts/features/cpd/lbw_21/NZDJPY_cpd.csv,
63,NZDJPY,completed,4939,2026-02-23T00:00:00,3,0,2026-04-24T20:07:56Z,2026-04-24T20:17:36Z,artifacts/features/cpd/lbw_63/NZDJPY_cpd.csv,
126,NZDJPY,completed,4939,2026-02-23T00:00:00,2,0,2026-04-25T23:14:56Z,2026-04-25T23:47:16Z,artifacts/features/cpd/lbw_126/NZDJPY_cpd.csv,
252,NZDJPY,completed,4939,2026-02-23T00:00:00,0,0,2026-04-27T11:21:47Z,2026-04-27T12:16:46Z,artifacts/features/cpd/lbw_252/NZDJPY_cpd.csv,
10,NZDUSD,completed,6730,2026-02-23T00:00:00,14,2,2026-04-23T15:31:21Z,2026-04-23T16:14:44Z,artifacts/features/cpd/lbw_10/NZDUSD_cpd.csv,
21,NZDUSD,completed,6730,2026-02-23T00:00:00,4,0,2026-04-24T06:06:49Z,2026-04-24T06:40:33Z,artifacts/features/cpd/lbw_21/NZDUSD_cpd.csv,
63,NZDUSD,completed,6730,2026-02-23T00:00:00,0,0,2026-04-24T20:09:50Z,2026-04-24T21:00:52Z,artifacts/features/cpd/lbw_63/NZDUSD_cpd.csv,
126,NZDUSD,completed,6730,2026-02-23T00:00:00,0,0,2026-04-25T23:16:23Z,2026-04-26T00:00:51Z,artifacts/features/cpd/lbw_126/NZDUSD_cpd.csv,
252,NZDUSD,completed,6730,2026-02-23T00:00:00,0,0,2026-04-27T12:04:30Z,2026-04-27T14:53:33Z,artifacts/features/cpd/lbw_252/NZDUSD_cpd.csv,
10,PFE,completed,1714,2026-02-20T00:00:00,8,1,2026-04-23T15:57:45Z,2026-04-23T16:08:55Z,artifacts/features/cpd/lbw_10/PFE_cpd.csv,
21,PFE,completed,1714,2026-02-20T00:00:00,1,0,2026-04-24T06:27:03Z,2026-04-24T06:35:30Z,artifacts/features/cpd/lbw_21/PFE_cpd.csv,
63,PFE,completed,1714,2026-02-20T00:00:00,0,0,2026-04-24T20:17:57Z,2026-04-24T20:29:39Z,artifacts/features/cpd/lbw_63/PFE_cpd.csv,
126,PFE,completed,1714,2026-02-20T00:00:00,0,0,2026-04-25T23:48:40Z,2026-04-25T23:59:12Z,artifacts/features/cpd/lbw_126/PFE_cpd.csv,
252,PFE,completed,1714,2026-02-20T00:00:00,0,0,2026-04-27T12:13:05Z,2026-04-27T12:42:50Z,artifacts/features/cpd/lbw_252/PFE_cpd.csv,
10,RACE,completed,1714,2026-02-20T00:00:00,7,0,2026-04-23T16:09:17Z,2026-04-23T16:19:47Z,artifacts/features/cpd/lbw_10/RACE_cpd.csv,
21,RACE,completed,1714,2026-02-20T00:00:00,2,2,2026-04-24T06:35:48Z,2026-04-24T06:44:34Z,artifacts/features/cpd/lbw_21/RACE_cpd.csv,
63,RACE,completed,1714,2026-02-20T00:00:00,1,0,2026-04-24T20:30:03Z,2026-04-24T20:42:23Z,artifacts/features/cpd/lbw_63/RACE_cpd.csv,
126,RACE,completed,1714,2026-02-20T00:00:00,0,0,2026-04-25T23:59:32Z,2026-04-26T00:10:04Z,artifacts/features/cpd/lbw_126/RACE_cpd.csv,
252,RACE,completed,1714,2026-02-20T00:00:00,0,0,2026-04-27T12:17:18Z,2026-04-27T12:46:13Z,artifacts/features/cpd/lbw_252/RACE_cpd.csv,
10,SANUSD,completed,2016,2026-02-23T00:00:00,9,1,2026-04-23T16:17:06Z,2026-04-23T16:28:36Z,artifacts/features/cpd/lbw_10/SANUSD_cpd.csv,
21,SANUSD,completed,2016,2026-02-23T00:00:00,3,0,2026-04-24T06:42:54Z,2026-04-24T06:52:44Z,artifacts/features/cpd/lbw_21/SANUSD_cpd.csv,
63,SANUSD,completed,2016,2026-02-23T00:00:00,1,0,2026-04-24T20:42:48Z,2026-04-24T20:57:44Z,artifacts/features/cpd/lbw_63/SANUSD_cpd.csv,
126,SANUSD,completed,2016,2026-02-23T00:00:00,1,0,2026-04-26T00:01:52Z,2026-04-26T00:14:32Z,artifacts/features/cpd/lbw_126/SANUSD_cpd.csv,
252,SANUSD,completed,2016,2026-02-23T00:00:00,0,0,2026-04-27T12:43:10Z,2026-04-27T14:03:31Z,artifacts/features/cpd/lbw_252/SANUSD_cpd.csv,
10,SOYBEAN.c,completed,641,2026-02-23T00:00:00,2,1,2026-04-23T16:20:05Z,2026-04-23T16:23:38Z,artifacts/features/cpd/lbw_10/SOYBEAN.c_cpd.csv,
21,SOYBEAN.c,completed,641,2026-02-23T00:00:00,0,0,2026-04-24T06:44:50Z,2026-04-24T06:47:53Z,artifacts/features/cpd/lbw_21/SOYBEAN.c_cpd.csv,
63,SOYBEAN.c,completed,641,2026-02-23T00:00:00,0,0,2026-04-24T20:58:17Z,2026-04-24T21:02:48Z,artifacts/features/cpd/lbw_63/SOYBEAN.c_cpd.csv,
126,SOYBEAN.c,completed,641,2026-02-23T00:00:00,0,0,2026-04-26T00:10:19Z,2026-04-26T00:13:42Z,artifacts/features/cpd/lbw_126/SOYBEAN.c_cpd.csv,
252,SOYBEAN.c,completed,641,2026-02-23T00:00:00,0,0,2026-04-27T12:46:31Z,2026-04-27T13:42:16Z,artifacts/features/cpd/lbw_252/SOYBEAN.c_cpd.csv,
10,SPN35.cash,completed,1353,2026-02-20T00:00:00,7,1,2026-04-23T16:23:46Z,2026-04-23T16:31:35Z,artifacts/features/cpd/lbw_10/SPN35.cash_cpd.csv,
21,SPN35.cash,completed,1353,2026-02-20T00:00:00,2,0,2026-04-24T06:48:01Z,2026-04-24T06:54:37Z,artifacts/features/cpd/lbw_21/SPN35.cash_cpd.csv,
63,SPN35.cash,completed,1353,2026-02-20T00:00:00,0,0,2026-04-24T21:03:04Z,2026-04-24T21:12:43Z,artifacts/features/cpd/lbw_63/SPN35.cash_cpd.csv,
126,SPN35.cash,completed,1353,2026-02-20T00:00:00,0,0,2026-04-26T00:13:49Z,2026-04-26T00:21:50Z,artifacts/features/cpd/lbw_126/SPN35.cash_cpd.csv,
252,SPN35.cash,completed,1353,2026-02-20T00:00:00,0,0,2026-04-27T13:42:25Z,2026-04-27T14:01:06Z,artifacts/features/cpd/lbw_252/SPN35.cash_cpd.csv,
10,T,completed,1714,2026-02-20T00:00:00,7,0,2026-04-23T16:28:57Z,2026-04-23T16:39:13Z,artifacts/features/cpd/lbw_10/T_cpd.csv,
21,T,completed,1714,2026-02-20T00:00:00,2,0,2026-04-24T06:53:04Z,2026-04-24T07:01:24Z,artifacts/features/cpd/lbw_21/T_cpd.csv,
63,T,completed,1714,2026-02-20T00:00:00,1,0,2026-04-24T21:05:04Z,2026-04-24T21:17:05Z,artifacts/features/cpd/lbw_63/T_cpd.csv,
126,T,completed,1714,2026-02-20T00:00:00,1,0,2026-04-26T00:14:50Z,2026-04-26T00:25:19Z,artifacts/features/cpd/lbw_126/T_cpd.csv,
252,T,completed,1714,2026-02-20T00:00:00,0,0,2026-04-27T14:01:21Z,2026-04-27T14:26:19Z,artifacts/features/cpd/lbw_252/T_cpd.csv,
10,TSLA,completed,1715,2026-02-20T00:00:00,3,0,2026-04-23T16:31:49Z,2026-04-23T16:42:03Z,artifacts/features/cpd/lbw_10/TSLA_cpd.csv,
21,TSLA,completed,1715,2026-02-20T00:00:00,2,0,2026-04-24T06:54:50Z,2026-04-24T07:03:11Z,artifacts/features/cpd/lbw_21/TSLA_cpd.csv,
63,TSLA,completed,1715,2026-02-20T00:00:00,1,0,2026-04-24T21:13:04Z,2026-04-24T21:25:37Z,artifacts/features/cpd/lbw_63/TSLA_cpd.csv,
126,TSLA,completed,1715,2026-02-20T00:00:00,0,0,2026-04-26T00:22:02Z,2026-04-26T00:32:47Z,artifacts/features/cpd/lbw_126/TSLA_cpd.csv,
252,TSLA,completed,1715,2026-02-20T00:00:00,0,0,2026-04-27T14:03:52Z,2026-04-27T14:30:11Z,artifacts/features/cpd/lbw_252/TSLA_cpd.csv,
10,UK100.cash,completed,2115,2026-02-23T00:00:00,6,2,2026-04-23T16:39:32Z,2026-04-23T16:51:46Z,artifacts/features/cpd/lbw_10/UK100.cash_cpd.csv,
21,UK100.cash,completed,2115,2026-02-23T00:00:00,5,0,2026-04-24T07:01:41Z,2026-04-24T07:12:04Z,artifacts/features/cpd/lbw_21/UK100.cash_cpd.csv,
63,UK100.cash,completed,2115,2026-02-23T00:00:00,0,0,2026-04-24T21:17:29Z,2026-04-24T21:33:31Z,artifacts/features/cpd/lbw_63/UK100.cash_cpd.csv,
126,UK100.cash,completed,2115,2026-02-23T00:00:00,0,0,2026-04-26T00:25:34Z,2026-04-26T00:40:41Z,artifacts/features/cpd/lbw_126/UK100.cash_cpd.csv,
252,UK100.cash,completed,2115,2026-02-23T00:00:00,0,0,2026-04-27T14:26:38Z,2026-04-27T14:57:14Z,artifacts/features/cpd/lbw_252/UK100.cash_cpd.csv,
10,UKOIL.cash,completed,2539,2026-02-23T00:00:00,4,1,2026-04-23T16:42:20Z,2026-04-23T16:57:19Z,artifacts/features/cpd/lbw_10/UKOIL.cash_cpd.csv,
21,UKOIL.cash,completed,2539,2026-02-23T00:00:00,4,1,2026-04-24T07:03:27Z,2026-04-24T07:15:51Z,artifacts/features/cpd/lbw_21/UKOIL.cash_cpd.csv,
63,UKOIL.cash,completed,2539,2026-02-23T00:00:00,0,0,2026-04-24T21:26:05Z,2026-04-24T21:45:21Z,artifacts/features/cpd/lbw_63/UKOIL.cash_cpd.csv,
126,UKOIL.cash,completed,2539,2026-02-23T00:00:00,0,0,2026-04-26T00:33:05Z,2026-04-26T10:56:39Z,artifacts/features/cpd/lbw_126/UKOIL.cash_cpd.csv,
252,UKOIL.cash,completed,2539,2026-02-23T00:00:00,0,0,2026-04-27T14:30:29Z,2026-04-27T15:11:56Z,artifacts/features/cpd/lbw_252/UKOIL.cash_cpd.csv,
10,UNIUSD,completed,1784,2026-02-23T00:00:00,8,0,2026-04-23T16:52:09Z,2026-04-23T17:02:34Z,artifacts/features/cpd/lbw_10/UNIUSD_cpd.csv,
21,UNIUSD,completed,1784,2026-02-23T00:00:00,0,0,2026-04-24T07:12:25Z,2026-04-24T07:21:08Z,artifacts/features/cpd/lbw_21/UNIUSD_cpd.csv,
63,UNIUSD,completed,1784,2026-02-23T00:00:00,0,0,2026-04-24T21:34:03Z,2026-04-24T21:47:37Z,artifacts/features/cpd/lbw_63/UNIUSD_cpd.csv,
126,UNIUSD,completed,1784,2026-02-23T00:00:00,0,0,2026-04-26T00:41:02Z,2026-04-26T10:58:16Z,artifacts/features/cpd/lbw_126/UNIUSD_cpd.csv,
252,UNIUSD,completed,1784,2026-02-23T00:00:00,0,0,2026-04-27T14:56:47Z,2026-04-27T15:22:34Z,artifacts/features/cpd/lbw_252/UNIUSD_cpd.csv,
10,US100.cash,completed,2106,2026-02-23T00:00:00,3,0,2026-04-23T16:57:44Z,2026-04-23T17:08:50Z,artifacts/features/cpd/lbw_10/US100.cash_cpd.csv,
21,US100.cash,completed,2106,2026-02-23T00:00:00,1,0,2026-04-24T07:16:14Z,2026-04-24T07:26:33Z,artifacts/features/cpd/lbw_21/US100.cash_cpd.csv,
63,US100.cash,completed,2106,2026-02-23T00:00:00,1,0,2026-04-24T21:46:42Z,2026-04-24T22:03:11Z,artifacts/features/cpd/lbw_63/US100.cash_cpd.csv,
126,US100.cash,completed,2106,2026-02-23T00:00:00,0,0,2026-04-26T10:57:08Z,2026-04-26T11:12:15Z,artifacts/features/cpd/lbw_126/US100.cash_cpd.csv,
